order_id ,date
7010,"2016, 04, 28"
19931,"2016, 12, 05"
4809,"2016, 03, 22"
8907,"2016, 05, 29"
14683,"2016, 09, 03"
6579,"2016, 04, 21"
8470,"2016, 05, 22"
12499,"2016, 07, 28"
10191,"2016, 06, 20"
14671,"2016, 09, 02"
16293,"2016, 10, 01"
16664,"2016, 10, 09"
133,"2016, 01, 02"
2043,"2016, 03, 02"
16240,"2016, 10, 01"
10965,"2016, 03, 07"
4463,"2016, 03, 16"
3776,"2016, 03, 05"
776,"2016, 01, 13"
13217,"2016, 08, 08"
20604,"2016, 12, 16"
10726,"2016, 06, 29"
12259,"2016, 07, 24"
8102,"2016, 05, 15"
16867,"2016, 10, 13"
2807,"2016, 02, 16"
222,"2016, 04, 01"
9496,"2016, 06, 08"
5441,"2016, 02, 04"
19046,"2016, 11, 21"
10452,"2016, 06, 25"
20230,"2016, 12, 10"
15328,"2016, 09, 13"
10876,"2016, 07, 02"
7950,"2016, 05, 14"
8345,"2016, 05, 20"
5775,"2016, 04, 07"
11525,"2016, 07, 12"
16620,"2016, 10, 08"
21101,"2016, 12, 24"
11557,"2016, 07, 12"
914,"2016, 01, 16"
20437,"2016, 12, 13"
6850,"2016, 04, 25"
17243,"2016, 10, 20"
18051,"2016, 11, 04"
12257,"2016, 07, 24"
17443,"2016, 10, 23"
17456,"2016, 10, 23"
14066,"2016, 08, 22"
4088,"2016, 03, 10"
14189,"2016, 08, 25"
267,"2016, 05, 01"
5541,"2016, 04, 03"
10586,"2016, 06, 27"
739,"2016, 01, 13"
5543,"2016, 04, 03"
16234,"2016, 10, 01"
16544,"2016, 10, 06"
2100,"2016, 02, 04"
10166,"2016, 06, 19"
18550,"2016, 11, 12"
14455,"2016, 08, 29"
8194,"2016, 05, 17"
3690,"2016, 03, 03"
8346,"2016, 05, 20"
13991,"2016, 08, 21"
14421,"2016, 08, 29"
10957,"2016, 07, 03"
15199,"2016, 09, 11"
5372,"2016, 04, 01"
9895,"2016, 06, 15"
12947,"2016, 08, 04"
3848,"2016, 03, 06"
18255,"2016, 11, 07"
12950,"2016, 08, 04"
4193,"2016, 03, 12"
21163,"2016, 12, 27"
2104,"2016, 02, 04"
20483,"2016, 12, 14"
6278,"2016, 04, 16"
15286,"2016, 09, 12"
10422,"2016, 06, 24"
9159,"2016, 06, 03"
20862,"2016, 12, 20"
6444,"2016, 04, 18"
13816,"2016, 08, 18"
5169,"2016, 03, 28"
2118,"2016, 05, 02"
18183,"2016, 11, 06"
19166,"2016, 11, 23"
12773,"2016, 08, 01"
61,"2016, 01, 01"
19209,"2016, 11, 24"
756,"2016, 01, 13"
4894,"2016, 03, 24"
18864,"2016, 11, 18"
5750,"2016, 04, 07"
5138,"2016, 03, 28"
20697,"2016, 12, 18"
11006,"2016, 03, 07"
12707,"2016, 07, 31"
3752,"2016, 03, 05"
10756,"2016, 06, 30"
10683,"2016, 06, 28"
18299,"2016, 08, 11"
8333,"2016, 05, 20"
7527,"2016, 05, 07"
12371,"2016, 07, 25"
6948,"2016, 04, 27"
5931,"2016, 04, 10"
1889,"2016, 01, 02"
15184,"2016, 11, 09"
7801,"2016, 05, 11"
19295,"2016, 11, 26"
5587,"2016, 04, 04"
18510,"2016, 11, 12"
2608,"2016, 02, 13"
464,"2016, 01, 08"
18664,"2016, 11, 14"
10712,"2016, 06, 29"
14600,"2016, 09, 01"
16606,"2016, 10, 07"
7824,"2016, 05, 12"
3631,"2016, 02, 03"
15552,"2016, 09, 17"
8149,"2016, 05, 16"
6480,"2016, 04, 19"
20107,"2016, 12, 08"
3569,"2016, 03, 01"
3133,"2016, 02, 21"
15695,"2016, 09, 19"
7842,"2016, 05, 12"
7855,"2016, 12, 05"
3221,"2016, 02, 23"
8644,"2016, 05, 25"
2215,"2016, 02, 06"
16060,"2016, 09, 28"
4454,"2016, 03, 16"
20558,"2016, 12, 15"
12601,"2016, 07, 30"
18082,"2016, 11, 04"
10898,"2016, 02, 07"
16666,"2016, 10, 09"
5055,"2016, 03, 26"
5475,"2016, 04, 02"
971,"2016, 01, 16"
21216,"2016, 12, 28"
9846,"2016, 06, 14"
5377,"2016, 04, 01"
686,"2016, 01, 12"
12139,"2016, 07, 22"
8500,"2016, 05, 22"
21016,"2016, 12, 23"
5428,"2016, 01, 04"
21217,"2016, 12, 28"
556,"2016, 01, 09"
19692,"2016, 12, 01"
18172,"2016, 11, 06"
19741,"2016, 12, 02"
4336,"2016, 03, 14"
13336,"2016, 08, 10"
17618,"2016, 10, 27"
2123,"2016, 02, 05"
20504,"2016, 12, 14"
13964,"2016, 08, 21"
10902,"2016, 07, 02"
11622,"2016, 07, 13"
20077,"2016, 12, 07"
12590,"2016, 07, 29"
20339,"2016, 12, 11"
5491,"2016, 02, 04"
11258,"2016, 07, 07"
9964,"2016, 06, 16"
3615,"2016, 03, 02"
3089,"2016, 02, 21"
7930,"2016, 05, 13"
16913,"2016, 10, 14"
6416,"2016, 04, 18"
9420,"2016, 06, 07"
9247,"2016, 06, 04"
20101,"2016, 12, 08"
11549,"2016, 07, 12"
18919,"2016, 11, 19"
19206,"2016, 11, 24"
8298,"2016, 05, 19"
20729,"2016, 12, 18"
13262,"2016, 08, 09"
10725,"2016, 06, 29"
18109,"2016, 05, 11"
18746,"2016, 11, 16"
2920,"2016, 02, 18"
4163,"2016, 03, 11"
6182,"2016, 04, 14"
10716,"2016, 06, 29"
13902,"2016, 08, 20"
6775,"2016, 04, 24"
7647,"2016, 05, 08"
9020,"2016, 05, 31"
10044,"2016, 06, 17"
3372,"2016, 02, 26"
14490,"2016, 08, 30"
5188,"2016, 03, 28"
17368,"2016, 10, 22"
18895,"2016, 11, 19"
20613,"2016, 12, 16"
324,"2016, 06, 01"
15102,"2016, 10, 09"
3328,"2016, 02, 25"
20154,"2016, 09, 12"
19102,"2016, 11, 22"
1200,"2016, 01, 20"
12372,"2016, 07, 25"
5746,"2016, 04, 07"
9904,"2016, 06, 15"
13926,"2016, 08, 20"
6849,"2016, 04, 25"
12365,"2016, 07, 25"
15293,"2016, 12, 09"
1381,"2016, 01, 23"
19744,"2016, 12, 02"
166,"2016, 01, 03"
6594,"2016, 04, 21"
2380,"2016, 09, 02"
15295,"2016, 09, 12"
18181,"2016, 11, 06"
16356,"2016, 10, 02"
17056,"2016, 10, 16"
8314,"2016, 05, 19"
6504,"2016, 04, 20"
5930,"2016, 04, 10"
12349,"2016, 07, 25"
10460,"2016, 06, 25"
17136,"2016, 10, 17"
14905,"2016, 09, 06"
13106,"2016, 08, 07"
17554,"2016, 10, 25"
16761,"2016, 10, 10"
19104,"2016, 11, 22"
12454,"2016, 07, 27"
3349,"2016, 02, 26"
3703,"2016, 03, 04"
4274,"2016, 03, 13"
20753,"2016, 12, 18"
18759,"2016, 11, 16"
8847,"2016, 05, 29"
7196,"2016, 05, 01"
19192,"2016, 11, 24"
4622,"2016, 03, 19"
2522,"2016, 02, 11"
12501,"2016, 07, 28"
8062,"2016, 05, 15"
3860,"2016, 06, 03"
9091,"2016, 06, 01"
2777,"2016, 02, 15"
11151,"2016, 07, 05"
13319,"2016, 08, 10"
12861,"2016, 08, 03"
11055,"2016, 07, 04"
8985,"2016, 05, 31"
12285,"2016, 07, 24"
5882,"2016, 04, 09"
3790,"2016, 03, 05"
14506,"2016, 08, 30"
6538,"2016, 04, 20"
6421,"2016, 04, 18"
13287,"2016, 08, 10"
15226,"2016, 09, 11"
8683,"2016, 05, 25"
18446,"2016, 11, 10"
6660,"2016, 04, 22"
20300,"2016, 12, 11"
723,"2016, 12, 01"
9966,"2016, 06, 16"
14695,"2016, 09, 03"
9997,"2016, 06, 17"
18274,"2016, 11, 07"
1224,"2016, 01, 21"
19394,"2016, 11, 26"
10918,"2016, 07, 02"
17950,"2016, 11, 02"
7788,"2016, 05, 11"
10382,"2016, 06, 23"
18285,"2016, 11, 08"
2530,"2016, 02, 11"
2679,"2016, 02, 14"
14753,"2016, 09, 04"
1396,"2016, 01, 24"
11219,"2016, 07, 06"
18440,"2016, 11, 10"
19283,"2016, 11, 25"
13839,"2016, 08, 19"
1129,"2016, 01, 19"
4816,"2016, 03, 22"
8909,"2016, 05, 29"
16440,"2016, 10, 04"
2485,"2016, 02, 11"
16486,"2016, 04, 10"
14510,"2016, 08, 30"
9560,"2016, 06, 09"
7103,"2016, 04, 29"
744,"2016, 01, 13"
7747,"2016, 05, 10"
4276,"2016, 03, 13"
10228,"2016, 06, 21"
4080,"2016, 03, 10"
4013,"2016, 03, 09"
2712,"2016, 02, 14"
14280,"2016, 08, 26"
11391,"2016, 07, 09"
19256,"2016, 11, 25"
10133,"2016, 06, 19"
15340,"2016, 09, 13"
13241,"2016, 08, 09"
117,"2016, 01, 02"
11946,"2016, 07, 18"
16892,"2016, 10, 14"
21104,"2016, 12, 24"
17281,"2016, 10, 21"
13321,"2016, 10, 08"
20794,"2016, 12, 19"
3397,"2016, 02, 26"
10325,"2016, 06, 22"
17100,"2016, 10, 16"
933,"2016, 01, 16"
17608,"2016, 10, 27"
5813,"2016, 04, 08"
6140,"2016, 04, 13"
8508,"2016, 05, 22"
11204,"2016, 07, 06"
16980,"2016, 10, 15"
7403,"2016, 04, 05"
3505,"2016, 02, 28"
16832,"2016, 10, 13"
17295,"2016, 10, 21"
20040,"2016, 12, 07"
4133,"2016, 03, 11"
20035,"2016, 12, 07"
17435,"2016, 10, 23"
16989,"2016, 10, 15"
8523,"2016, 05, 23"
14465,"2016, 08, 29"
2223,"2016, 02, 06"
7281,"2016, 05, 02"
9483,"2016, 06, 08"
17335,"2016, 10, 22"
12082,"2016, 07, 21"
10038,"2016, 06, 17"
17881,"2016, 01, 11"
2468,"2016, 02, 11"
15956,"2016, 09, 26"
12106,"2016, 07, 21"
1293,"2016, 01, 22"
12247,"2016, 07, 24"
12174,"2016, 07, 22"
14143,"2016, 08, 24"
19696,"2016, 12, 01"
2169,"2016, 02, 05"
10549,"2016, 06, 26"
7216,"2016, 05, 01"
14848,"2016, 09, 05"
19115,"2016, 11, 22"
6665,"2016, 04, 22"
9056,"2016, 06, 01"
8068,"2016, 05, 15"
13367,"2016, 08, 11"
15822,"2016, 09, 21"
19016,"2016, 11, 21"
636,"2016, 01, 11"
3550,"2016, 03, 01"
629,"2016, 10, 01"
20252,"2016, 12, 10"
8546,"2016, 05, 23"
15618,"2016, 09, 18"
9955,"2016, 06, 16"
6586,"2016, 04, 21"
10039,"2016, 06, 17"
15171,"2016, 09, 11"
19249,"2016, 11, 25"
13638,"2016, 08, 15"
7804,"2016, 05, 11"
7444,"2016, 05, 05"
4185,"2016, 03, 12"
17057,"2016, 10, 16"
12981,"2016, 08, 05"
3542,"2016, 01, 03"
8254,"2016, 05, 18"
12642,"2016, 07, 30"
3956,"2016, 03, 08"
1156,"2016, 01, 20"
13260,"2016, 08, 09"
15573,"2016, 09, 17"
18906,"2016, 11, 19"
7420,"2016, 05, 05"
12142,"2016, 07, 22"
10052,"2016, 06, 18"
3208,"2016, 02, 23"
6253,"2016, 04, 15"
21002,"2016, 12, 23"
8875,"2016, 05, 29"
4391,"2016, 03, 15"
10082,"2016, 06, 18"
13599,"2016, 08, 15"
343,"2016, 01, 06"
4851,"2016, 03, 23"
8678,"2016, 05, 25"
9094,"2016, 06, 01"
12815,"2016, 08, 02"
11383,"2016, 07, 09"
15702,"2016, 09, 19"
12322,"2016, 07, 25"
6816,"2016, 04, 24"
10461,"2016, 06, 25"
9141,"2016, 06, 02"
3377,"2016, 02, 26"
14492,"2016, 08, 30"
6869,"2016, 04, 25"
14102,"2016, 08, 23"
2366,"2016, 02, 09"
14422,"2016, 08, 29"
19142,"2016, 11, 23"
18498,"2016, 11, 11"
14664,"2016, 09, 02"
18712,"2016, 11, 15"
9854,"2016, 06, 14"
3092,"2016, 02, 21"
4798,"2016, 03, 22"
7017,"2016, 04, 28"
16198,"2016, 09, 30"
11259,"2016, 07, 07"
11750,"2016, 07, 15"
8694,"2016, 05, 26"
4994,"2016, 03, 25"
20544,"2016, 12, 15"
7057,"2016, 04, 29"
19566,"2016, 11, 29"
19359,"2016, 11, 26"
11648,"2016, 07, 14"
4546,"2016, 03, 18"
14623,"2016, 01, 09"
3563,"2016, 03, 01"
8743,"2016, 05, 27"
9438,"2016, 06, 07"
4344,"2016, 03, 14"
14528,"2016, 08, 31"
16194,"2016, 09, 30"
13356,"2016, 08, 11"
18264,"2016, 11, 07"
265,"2016, 01, 05"
3523,"2016, 02, 28"
3932,"2016, 07, 03"
13791,"2016, 08, 18"
7709,"2016, 05, 10"
12841,"2016, 08, 02"
9086,"2016, 06, 01"
10691,"2016, 06, 29"
12325,"2016, 07, 25"
1515,"2016, 01, 26"
6034,"2016, 04, 11"
11416,"2016, 07, 10"
4360,"2016, 03, 15"
17587,"2016, 10, 27"
11313,"2016, 07, 08"
1874,"2016, 02, 01"
12753,"2016, 08, 01"
11203,"2016, 07, 06"
9037,"2016, 06, 01"
8975,"2016, 05, 31"
14562,"2016, 08, 31"
18364,"2016, 11, 09"
8605,"2016, 05, 24"
6669,"2016, 04, 22"
19709,"2016, 12, 01"
16937,"2016, 10, 14"
10485,"2016, 06, 25"
20356,"2016, 12, 12"
14645,"2016, 09, 02"
769,"2016, 01, 13"
3280,"2016, 02, 24"
6910,"2016, 04, 26"
18512,"2016, 11, 12"
12339,"2016, 07, 25"
10480,"2016, 06, 25"
11955,"2016, 07, 19"
18639,"2016, 11, 14"
15632,"2016, 09, 18"
16868,"2016, 10, 13"
17722,"2016, 10, 29"
7160,"2016, 04, 30"
15335,"2016, 09, 13"
13125,"2016, 07, 08"
9988,"2016, 06, 16"
9392,"2016, 07, 06"
6249,"2016, 04, 15"
21105,"2016, 12, 24"
11604,"2016, 07, 13"
14784,"2016, 09, 04"
11497,"2016, 07, 11"
2594,"2016, 02, 12"
20361,"2016, 12, 12"
13804,"2016, 08, 18"
7364,"2016, 04, 05"
10474,"2016, 06, 25"
12813,"2016, 08, 02"
19027,"2016, 11, 21"
14176,"2016, 08, 25"
11072,"2016, 07, 04"
15343,"2016, 09, 13"
11864,"2016, 07, 17"
1402,"2016, 01, 24"
4467,"2016, 03, 16"
2209,"2016, 02, 06"
9226,"2016, 06, 04"
4376,"2016, 03, 15"
3207,"2016, 02, 23"
20485,"2016, 12, 14"
5177,"2016, 03, 28"
13169,"2016, 08, 08"
9124,"2016, 02, 06"
18200,"2016, 11, 06"
15955,"2016, 09, 26"
346,"2016, 06, 01"
13103,"2016, 08, 07"
13584,"2016, 08, 14"
622,"2016, 01, 10"
90,"2016, 01, 02"
19517,"2016, 11, 28"
17520,"2016, 10, 25"
7780,"2016, 05, 11"
21040,"2016, 12, 23"
1820,"2016, 01, 31"
10694,"2016, 06, 29"
14538,"2016, 08, 31"
3131,"2016, 02, 21"
18913,"2016, 11, 19"
18857,"2016, 11, 18"
15626,"2016, 09, 18"
5638,"2016, 04, 05"
19701,"2016, 12, 01"
20705,"2016, 12, 18"
16361,"2016, 02, 10"
5027,"2016, 03, 26"
8645,"2016, 05, 25"
6829,"2016, 04, 25"
11170,"2016, 07, 06"
6297,"2016, 04, 16"
5446,"2016, 04, 02"
15032,"2016, 09, 08"
3957,"2016, 03, 08"
14589,"2016, 09, 01"
14913,"2016, 09, 07"
13054,"2016, 08, 06"
4811,"2016, 03, 22"
736,"2016, 01, 12"
17003,"2016, 10, 15"
18103,"2016, 11, 05"
21094,"2016, 12, 24"
4512,"2016, 03, 17"
789,"2016, 01, 14"
2820,"2016, 02, 16"
11125,"2016, 07, 05"
9285,"2016, 06, 05"
8591,"2016, 05, 24"
15842,"2016, 09, 22"
16963,"2016, 10, 15"
17740,"2016, 10, 29"
1912,"2016, 02, 01"
20787,"2016, 12, 19"
16140,"2016, 09, 29"
21302,"2016, 12, 31"
1036,"2016, 01, 18"
12838,"2016, 08, 02"
12741,"2016, 08, 01"
2765,"2016, 02, 15"
17477,"2016, 10, 24"
516,"2016, 01, 09"
12137,"2016, 07, 22"
5711,"2016, 04, 06"
17827,"2016, 10, 31"
20590,"2016, 12, 16"
12898,"2016, 03, 08"
951,"2016, 01, 16"
10092,"2016, 06, 18"
20051,"2016, 12, 07"
3768,"2016, 03, 05"
7857,"2016, 05, 12"
14370,"2016, 08, 28"
2324,"2016, 02, 08"
2978,"2016, 02, 19"
19925,"2016, 12, 05"
8318,"2016, 05, 19"
7988,"2016, 05, 14"
19227,"2016, 11, 24"
17743,"2016, 10, 29"
1819,"2016, 01, 31"
15353,"2016, 09, 14"
18902,"2016, 11, 19"
11650,"2016, 07, 14"
9639,"2016, 06, 11"
20053,"2016, 12, 07"
15558,"2016, 09, 17"
14365,"2016, 08, 28"
13104,"2016, 08, 07"
6696,"2016, 04, 23"
10610,"2016, 06, 27"
20733,"2016, 12, 18"
5381,"2016, 04, 01"
4689,"2016, 03, 20"
3020,"2016, 02, 20"
9004,"2016, 05, 31"
18846,"2016, 11, 18"
1313,"2016, 01, 22"
16702,"2016, 10, 09"
16173,"2016, 09, 30"
6417,"2016, 04, 18"
10708,"2016, 06, 29"
19037,"2016, 11, 21"
15681,"2016, 09, 19"
843,"2016, 01, 14"
17949,"2016, 11, 02"
13597,"2016, 08, 15"
18980,"2016, 11, 20"
3807,"2016, 03, 05"
18024,"2016, 11, 03"
6129,"2016, 04, 13"
21295,"2016, 12, 31"
8863,"2016, 05, 29"
18690,"2016, 11, 15"
12185,"2016, 07, 23"
18843,"2016, 11, 18"
7319,"2016, 05, 03"
18167,"2016, 11, 06"
6988,"2016, 04, 27"
6679,"2016, 04, 22"
18628,"2016, 11, 14"
7128,"2016, 04, 30"
8283,"2016, 05, 19"
18437,"2016, 11, 10"
17650,"2016, 10, 28"
16203,"2016, 09, 30"
6788,"2016, 04, 24"
285,"2016, 05, 01"
10273,"2016, 06, 21"
16003,"2016, 09, 27"
17390,"2016, 10, 23"
21045,"2016, 12, 23"
898,"2016, 01, 15"
20736,"2016, 12, 18"
40,"2016, 01, 01"
5909,"2016, 09, 04"
16801,"2016, 10, 11"
16045,"2016, 09, 27"
6652,"2016, 04, 22"
5858,"2016, 04, 08"
21235,"2016, 12, 29"
18404,"2016, 11, 10"
7368,"2016, 05, 04"
10293,"2016, 06, 22"
21072,"2016, 12, 24"
2433,"2016, 02, 10"
2008,"2016, 02, 03"
15323,"2016, 09, 13"
1615,"2016, 01, 27"
12937,"2016, 08, 04"
8341,"2016, 05, 20"
2814,"2016, 02, 16"
11061,"2016, 04, 07"
13182,"2016, 08, 08"
290,"2016, 01, 05"
719,"2016, 01, 12"
19425,"2016, 11, 27"
9843,"2016, 06, 14"
17842,"2016, 10, 31"
14568,"2016, 08, 31"
1463,"2016, 01, 25"
486,"2016, 01, 08"
7551,"2016, 05, 07"
11411,"2016, 07, 10"
5152,"2016, 03, 28"
17607,"2016, 10, 27"
14062,"2016, 08, 22"
4754,"2016, 03, 21"
5102,"2016, 03, 27"
19656,"2016, 11, 30"
3633,"2016, 02, 03"
18849,"2016, 11, 18"
4825,"2016, 03, 23"
20686,"2016, 12, 17"
10164,"2016, 06, 19"
759,"2016, 01, 13"
8278,"2016, 05, 19"
15607,"2016, 09, 18"
21161,"2016, 12, 27"
13451,"2016, 08, 12"
14072,"2016, 08, 22"
4051,"2016, 03, 09"
8468,"2016, 05, 22"
12998,"2016, 08, 05"
20352,"2016, 12, 12"
16410,"2016, 03, 10"
2259,"2016, 02, 07"
11510,"2016, 07, 11"
14912,"2016, 09, 07"
15750,"2016, 09, 20"
1801,"2016, 01, 31"
11523,"2016, 07, 12"
6356,"2016, 04, 17"
20168,"2016, 12, 09"
1777,"2016, 01, 30"
15602,"2016, 09, 18"
6156,"2016, 04, 14"
187,"2016, 01, 03"
16023,"2016, 09, 27"
6431,"2016, 04, 18"
2943,"2016, 02, 18"
2828,"2016, 02, 17"
11464,"2016, 07, 10"
1815,"2016, 01, 31"
17501,"2016, 10, 24"
5642,"2016, 04, 05"
5716,"2016, 04, 06"
8779,"2016, 05, 27"
18565,"2016, 11, 13"
9875,"2016, 06, 15"
9446,"2016, 06, 08"
9240,"2016, 06, 04"
20222,"2016, 10, 12"
16733,"2016, 10, 10"
19275,"2016, 11, 25"
11148,"2016, 07, 05"
3696,"2016, 03, 04"
18162,"2016, 11, 06"
4877,"2016, 03, 23"
212,"2016, 01, 04"
20408,"2016, 12, 13"
18860,"2016, 11, 18"
2555,"2016, 02, 12"
11695,"2016, 07, 15"
1020,"2016, 01, 17"
3702,"2016, 04, 03"
4766,"2016, 03, 21"
14696,"2016, 09, 03"
798,"2016, 01, 14"
9270,"2016, 06, 05"
4179,"2016, 03, 12"
18216,"2016, 11, 06"
7819,"2016, 05, 11"
470,"2016, 01, 08"
12232,"2016, 07, 23"
18981,"2016, 11, 20"
13242,"2016, 08, 09"
3524,"2016, 02, 28"
11561,"2016, 12, 07"
11482,"2016, 07, 11"
8217,"2016, 05, 17"
17969,"2016, 11, 02"
7642,"2016, 05, 08"
8160,"2016, 05, 16"
20050,"2016, 12, 07"
10240,"2016, 06, 21"
17355,"2016, 10, 22"
11398,"2016, 07, 09"
14230,"2016, 08, 26"
17729,"2016, 10, 29"
18390,"2016, 11, 10"
16181,"2016, 09, 30"
8711,"2016, 05, 26"
17874,"2016, 10, 31"
1240,"2016, 01, 21"
5674,"2016, 05, 04"
9776,"2016, 06, 13"
9638,"2016, 06, 11"
9053,"2016, 06, 01"
17628,"2016, 10, 28"
11207,"2016, 07, 06"
2705,"2016, 02, 14"
1543,"2016, 01, 26"
15877,"2016, 09, 22"
1511,"2016, 01, 26"
20684,"2016, 12, 17"
6797,"2016, 04, 24"
3171,"2016, 02, 23"
9329,"2016, 06, 05"
8361,"2016, 05, 20"
6509,"2016, 04, 20"
9269,"2016, 06, 05"
5621,"2016, 04, 04"
4459,"2016, 03, 16"
6563,"2016, 04, 20"
8808,"2016, 05, 28"
19089,"2016, 11, 22"
2686,"2016, 02, 14"
16404,"2016, 10, 03"
11597,"2016, 07, 13"
5047,"2016, 03, 26"
20393,"2016, 12, 12"
20578,"2016, 12, 16"
12636,"2016, 07, 30"
10208,"2016, 06, 20"
14338,"2016, 08, 27"
1227,"2016, 01, 21"
11606,"2016, 07, 13"
1160,"2016, 01, 20"
1726,"2016, 01, 29"
12238,"2016, 07, 23"
5157,"2016, 03, 28"
11181,"2016, 06, 07"
8321,"2016, 05, 19"
11730,"2016, 07, 15"
4770,"2016, 03, 21"
11025,"2016, 07, 04"
12958,"2016, 08, 04"
6454,"2016, 04, 19"
9866,"2016, 06, 15"
3283,"2016, 02, 25"
14539,"2016, 08, 31"
15913,"2016, 09, 23"
3324,"2016, 02, 25"
14758,"2016, 09, 04"
9715,"2016, 06, 12"
7202,"2016, 05, 01"
17158,"2016, 10, 17"
4602,"2016, 03, 18"
2068,"2016, 02, 04"
16094,"2016, 09, 28"
9186,"2016, 06, 03"
19526,"2016, 11, 28"
20258,"2016, 10, 12"
6778,"2016, 04, 24"
9832,"2016, 06, 14"
10972,"2016, 07, 03"
11590,"2016, 07, 13"
17756,"2016, 10, 30"
17632,"2016, 10, 28"
17741,"2016, 10, 29"
19288,"2016, 11, 25"
5557,"2016, 04, 03"
13219,"2016, 08, 08"
8075,"2016, 05, 15"
9336,"2016, 06, 06"
3067,"2016, 02, 20"
14194,"2016, 08, 25"
8891,"2016, 05, 29"
2208,"2016, 02, 06"
13181,"2016, 08, 08"
20539,"2016, 12, 15"
6536,"2016, 04, 20"
16376,"2016, 10, 02"
17384,"2016, 10, 22"
19176,"2016, 11, 24"
7252,"2016, 05, 02"
14833,"2016, 09, 05"
6011,"2016, 11, 04"
2020,"2016, 02, 03"
9178,"2016, 06, 03"
2889,"2016, 02, 18"
11584,"2016, 07, 13"
8498,"2016, 05, 22"
6150,"2016, 04, 13"
19270,"2016, 11, 25"
19953,"2016, 12, 05"
11336,"2016, 07, 08"
6524,"2016, 04, 20"
703,"2016, 01, 12"
8060,"2016, 05, 15"
10311,"2016, 06, 22"
20818,"2016, 12, 19"
12452,"2016, 07, 27"
1386,"2016, 01, 23"
15819,"2016, 09, 21"
1738,"2016, 01, 30"
15528,"2016, 09, 16"
10171,"2016, 06, 19"
17481,"2016, 10, 24"
4697,"2016, 03, 20"
5320,"2016, 03, 31"
17375,"2016, 10, 22"
3416,"2016, 02, 27"
4909,"2016, 03, 24"
3525,"2016, 02, 28"
488,"2016, 01, 08"
793,"2016, 01, 14"
6347,"2016, 04, 17"
1774,"2016, 01, 30"
15372,"2016, 09, 14"
19716,"2016, 12, 01"
7805,"2016, 05, 11"
3070,"2016, 02, 20"
8410,"2016, 05, 21"
11571,"2016, 07, 12"
15539,"2016, 09, 17"
17896,"2016, 11, 01"
5038,"2016, 03, 26"
17739,"2016, 10, 29"
17059,"2016, 10, 16"
17774,"2016, 10, 30"
7047,"2016, 04, 28"
7765,"2016, 11, 05"
11328,"2016, 08, 07"
13944,"2016, 08, 21"
17454,"2016, 10, 23"
6725,"2016, 04, 23"
6116,"2016, 04, 13"
3778,"2016, 05, 03"
13639,"2016, 08, 15"
16728,"2016, 10, 10"
16969,"2016, 10, 15"
20895,"2016, 12, 21"
3305,"2016, 02, 25"
15085,"2016, 09, 09"
18591,"2016, 11, 13"
11583,"2016, 07, 13"
11267,"2016, 07, 07"
130,"2016, 01, 02"
18969,"2016, 11, 20"
8937,"2016, 05, 30"
2685,"2016, 02, 14"
2573,"2016, 02, 12"
2233,"2016, 02, 06"
1011,"2016, 01, 17"
19303,"2016, 11, 26"
11630,"2016, 07, 13"
1112,"2016, 01, 19"
2987,"2016, 02, 19"
13436,"2016, 08, 12"
18234,"2016, 11, 07"
16894,"2016, 10, 14"
2512,"2016, 02, 11"
14073,"2016, 08, 23"
17638,"2016, 10, 28"
5023,"2016, 03, 26"
15268,"2016, 09, 12"
20829,"2016, 12, 20"
21020,"2016, 12, 23"
8963,"2016, 05, 30"
10679,"2016, 06, 28"
4857,"2016, 03, 23"
21058,"2016, 12, 24"
3362,"2016, 02, 26"
7934,"2016, 05, 13"
20194,"2016, 12, 09"
20083,"2016, 12, 07"
11283,"2016, 08, 07"
21035,"2016, 12, 23"
4780,"2016, 03, 21"
11931,"2016, 07, 18"
20098,"2016, 08, 12"
12944,"2016, 08, 04"
12599,"2016, 07, 30"
10159,"2016, 06, 19"
16670,"2016, 10, 09"
12262,"2016, 07, 24"
9162,"2016, 06, 03"
9550,"2016, 06, 09"
1231,"2016, 01, 21"
17163,"2016, 10, 17"
7529,"2016, 05, 07"
11643,"2016, 07, 14"
6130,"2016, 04, 13"
15747,"2016, 09, 20"
12204,"2016, 07, 23"
7962,"2016, 05, 14"
13383,"2016, 08, 11"
4398,"2016, 03, 15"
6898,"2016, 04, 26"
7166,"2016, 04, 30"
20874,"2016, 12, 20"
1888,"2016, 02, 01"
1666,"2016, 01, 28"
13310,"2016, 08, 10"
16326,"2016, 10, 02"
6015,"2016, 04, 11"
6661,"2016, 04, 22"
13083,"2016, 08, 06"
20359,"2016, 12, 12"
12890,"2016, 08, 03"
5302,"2016, 03, 30"
6469,"2016, 04, 19"
16256,"2016, 10, 01"
7678,"2016, 05, 09"
2284,"2016, 02, 07"
13759,"2016, 08, 17"
7673,"2016, 05, 09"
3491,"2016, 02, 28"
12718,"2016, 07, 31"
11600,"2016, 07, 13"
18041,"2016, 04, 11"
3810,"2016, 03, 05"
20619,"2016, 12, 16"
12824,"2016, 08, 02"
12795,"2016, 08, 01"
14357,"2016, 08, 28"
13560,"2016, 08, 14"
17438,"2016, 10, 23"
18738,"2016, 11, 16"
77,"2016, 01, 02"
2303,"2016, 02, 08"
11555,"2016, 07, 12"
702,"2016, 01, 12"
4475,"2016, 03, 17"
22,"2016, 01, 01"
13833,"2016, 08, 19"
10883,"2016, 07, 02"
